duration,pdays,previous,emp.var.rate,cons.price.idx,euribor3m,nr.employed,poutcome_n,contact_n,month_n,default_n
112.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
47.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
44.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
466.0,999.0,1.0,-1.8,93.075,1.423,5099.1,1.0,1.0,8.0,0.0
493.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
198.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
624.0,999.0,0.0,-1.8,93.075,1.445,5099.1,0.0,1.0,8.0,0.0
117.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
132.0,999.0,0.0,-2.9,92.469,0.908,5076.2,0.0,1.0,2.0,0.0
123.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
389.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
212.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,0.0
70.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
292.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
286.0,999.0,0.0,-1.8,93.075,1.498,5099.1,0.0,1.0,8.0,0.0
169.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
305.0,999.0,1.0,-2.9,92.201,0.879,5076.2,1.0,1.0,3.0,0.0
348.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
116.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
52.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
577.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,1.0
220.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
391.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,1.0
79.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
934.0,999.0,1.0,-1.8,92.893,1.25,5099.1,1.0,1.0,0.0,0.0
243.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
320.0,999.0,0.0,-2.9,92.201,0.883,5076.2,0.0,1.0,3.0,1.0
218.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
229.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,1.0
200.0,6.0,4.0,-2.9,92.201,0.849,5076.2,1.0,1.0,3.0,0.0
63.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
377.0,999.0,1.0,-1.8,92.893,1.344,5099.1,1.0,1.0,0.0,1.0
854.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
92.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
89.0,999.0,0.0,-1.8,93.075,1.372,5099.1,0.0,1.0,8.0,0.0
214.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
110.0,999.0,1.0,-1.8,93.075,1.365,5099.1,1.0,1.0,8.0,0.0
248.0,999.0,0.0,-0.1,93.2,4.406,5195.8,0.0,0.0,5.0,0.0
182.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
361.0,3.0,3.0,-1.8,93.369,0.646,5008.7,2.0,1.0,7.0,0.0
257.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
176.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,1.0
201.0,999.0,1.0,-1.8,92.893,1.281,5099.1,1.0,1.0,0.0,0.0
162.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
117.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
189.0,999.0,1.0,-1.8,92.893,1.266,5099.1,1.0,1.0,0.0,0.0
502.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
221.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
495.0,999.0,0.0,-1.8,93.075,1.41,5099.1,0.0,1.0,8.0,0.0
102.0,999.0,1.0,-2.9,92.963,1.252,5076.2,1.0,1.0,1.0,0.0
1114.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,0.0
196.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,0.0
233.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
119.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
182.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
24.0,999.0,0.0,-0.1,93.2,4.223,5195.8,0.0,0.0,5.0,0.0
124.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
404.0,3.0,2.0,-1.1,94.199,0.877,4963.6,2.0,1.0,9.0,0.0
1410.0,999.0,1.0,-1.8,93.075,1.41,5099.1,1.0,1.0,8.0,0.0
113.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,0.0,0.0,1.0
393.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
148.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
119.0,999.0,4.0,-1.7,94.055,0.702,4991.6,1.0,1.0,1.0,0.0
139.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
208.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,1.0
21.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
217.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
105.0,999.0,0.0,1.4,93.444,4.962,5228.1,0.0,1.0,3.0,1.0
1311.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
348.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
19.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
402.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
92.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,1.0
260.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
217.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
181.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
73.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
206.0,999.0,0.0,-1.8,92.893,1.281,5099.1,0.0,1.0,0.0,1.0
184.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
406.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
727.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
203.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,1.0
109.0,999.0,0.0,1.4,93.918,4.968,5228.1,0.0,1.0,2.0,0.0
300.0,999.0,0.0,-3.4,92.431,0.724,5017.5,0.0,1.0,4.0,0.0
92.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
164.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,0.0
95.0,999.0,0.0,1.4,94.465,4.947,5228.1,0.0,0.0,1.0,0.0
1042.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
474.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
45.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
208.0,2.0,1.0,-1.8,93.075,1.365,5099.1,2.0,1.0,8.0,0.0
521.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
80.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
204.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
241.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
36.0,999.0,1.0,-1.8,93.075,1.405,5099.1,1.0,1.0,8.0,1.0
9.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
428.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
424.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
341.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
96.0,2.0,1.0,-1.8,93.075,1.365,5099.1,2.0,1.0,8.0,0.0
285.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
56.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
357.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
36.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
188.0,999.0,0.0,1.4,93.918,4.958,5228.1,0.0,1.0,2.0,0.0
84.0,999.0,1.0,-2.9,92.963,1.266,5076.2,1.0,1.0,1.0,0.0
357.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,1.0
227.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,0.0,2.0,0.0
116.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
120.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
410.0,999.0,0.0,-1.8,92.893,1.299,5099.1,0.0,1.0,0.0,0.0
92.0,999.0,1.0,-3.4,92.431,0.737,5017.5,1.0,1.0,4.0,0.0
871.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
204.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
240.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
192.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
325.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
275.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,1.0,0.0,1.0
226.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
757.0,999.0,0.0,1.4,94.465,4.96,5228.1,0.0,0.0,1.0,0.0
106.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
184.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,0.0,5.0,1.0
210.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
81.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,0.0,3.0,0.0
889.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
148.0,999.0,1.0,-0.1,93.2,4.076,5195.8,1.0,1.0,5.0,0.0
176.0,999.0,0.0,1.4,94.465,4.955,5228.1,0.0,0.0,1.0,0.0
377.0,999.0,1.0,-1.7,94.215,0.861,4991.6,1.0,1.0,2.0,0.0
252.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
317.0,999.0,1.0,-1.8,92.893,1.334,5099.1,1.0,1.0,0.0,0.0
173.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
156.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
131.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
102.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
665.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
117.0,999.0,0.0,-1.8,93.369,0.654,5008.7,0.0,1.0,7.0,0.0
332.0,999.0,0.0,-1.1,94.199,0.881,4963.6,0.0,1.0,9.0,0.0
23.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,1.0
462.0,4.0,1.0,-1.7,94.215,0.896,4991.6,2.0,1.0,2.0,0.0
91.0,999.0,1.0,-3.4,92.431,0.73,5017.5,1.0,1.0,4.0,0.0
263.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
89.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
191.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,0.0
756.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
346.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
128.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
104.0,999.0,0.0,1.4,94.465,4.947,5228.1,0.0,0.0,1.0,0.0
229.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
422.0,12.0,1.0,-1.8,92.893,1.299,5099.1,2.0,1.0,0.0,0.0
108.0,999.0,0.0,-2.9,92.201,0.859,5076.2,0.0,0.0,3.0,0.0
127.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
1176.0,999.0,0.0,-1.8,93.075,1.498,5099.1,0.0,1.0,8.0,0.0
100.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,0.0
75.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
102.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,1.0
496.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
298.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
52.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,1.0,5.0,0.0
463.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
554.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
328.0,999.0,0.0,-0.1,93.2,4.12,5195.8,0.0,1.0,5.0,0.0
12.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,1.0
243.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
414.0,9.0,3.0,-1.1,94.199,0.879,4963.6,1.0,1.0,9.0,0.0
181.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
97.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,1.0
211.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
205.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
445.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
184.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
252.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
81.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
138.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
278.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
171.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
225.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
75.0,999.0,0.0,-2.9,92.201,0.861,5076.2,0.0,1.0,3.0,0.0
88.0,999.0,0.0,-0.1,93.2,4.076,5195.8,0.0,1.0,5.0,0.0
94.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
460.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,0.0
87.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
425.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
10.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
506.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
243.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,1.0
51.0,999.0,0.0,-0.1,93.2,4.153,5195.8,0.0,1.0,5.0,0.0
9.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
254.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
76.0,999.0,0.0,-1.8,92.893,1.313,5099.1,0.0,1.0,0.0,0.0
649.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
96.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
105.0,999.0,0.0,-2.9,92.963,1.26,5076.2,0.0,1.0,1.0,0.0
497.0,999.0,2.0,-1.8,92.893,1.291,5099.1,1.0,1.0,0.0,0.0
109.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
246.0,999.0,2.0,-1.1,94.199,0.879,4963.6,1.0,1.0,9.0,0.0
689.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,1.0
51.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
1017.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
64.0,999.0,0.0,-2.9,92.963,1.262,5076.2,0.0,1.0,1.0,0.0
163.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,1.0
364.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
238.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,1.0
549.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,0.0
345.0,999.0,0.0,1.1,93.994,4.859,5191.0,0.0,0.0,0.0,0.0
153.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
241.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,0.0,2.0,0.0
42.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
256.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
125.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,1.0
249.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,1.0
349.0,999.0,4.0,-1.1,94.199,0.879,4963.6,1.0,1.0,9.0,0.0
640.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
175.0,999.0,0.0,-1.8,92.843,1.811,5099.1,0.0,1.0,7.0,0.0
34.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
55.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,1.0
13.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
60.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
278.0,999.0,0.0,-1.8,93.075,1.405,5099.1,0.0,1.0,8.0,0.0
154.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
885.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
85.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
250.0,999.0,0.0,1.4,93.918,4.96,5228.1,0.0,1.0,2.0,0.0
273.0,999.0,0.0,-1.8,92.893,1.327,5099.1,0.0,1.0,0.0,0.0
222.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,0.0
93.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
226.0,999.0,1.0,-1.7,94.027,0.898,4991.6,1.0,1.0,3.0,0.0
164.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,1.0
428.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,0.0
231.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,0.0
240.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
344.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,1.0
163.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
111.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
370.0,1.0,1.0,-1.8,92.893,1.327,5099.1,2.0,1.0,0.0,0.0
367.0,999.0,0.0,-1.8,92.893,1.266,5099.1,0.0,1.0,0.0,0.0
75.0,999.0,0.0,-3.4,92.379,0.771,5017.5,0.0,1.0,9.0,0.0
303.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
272.0,999.0,0.0,1.4,93.444,4.97,5228.1,0.0,1.0,3.0,0.0
198.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,1.0
446.0,999.0,0.0,-3.0,92.713,0.715,5023.5,0.0,1.0,6.0,0.0
241.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
570.0,999.0,0.0,-0.1,93.2,4.021,5195.8,0.0,1.0,5.0,0.0
625.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
12.0,999.0,0.0,1.4,94.465,4.959,5228.1,0.0,0.0,1.0,0.0
241.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,1.0
158.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
319.0,999.0,0.0,1.1,93.994,4.86,5191.0,0.0,0.0,0.0,0.0
112.0,999.0,0.0,1.4,94.465,4.865,5228.1,0.0,0.0,1.0,0.0
121.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,1.0
286.0,999.0,0.0,1.4,93.918,4.962,5228.1,0.0,1.0,2.0,0.0
126.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
317.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,1.0
73.0,999.0,0.0,1.4,93.918,4.963,5228.1,0.0,1.0,2.0,0.0
110.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
10.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,1.0
872.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
207.0,999.0,0.0,1.4,93.918,4.961,5228.1,0.0,1.0,2.0,0.0
1143.0,999.0,0.0,-1.8,93.075,1.365,5099.1,0.0,1.0,8.0,0.0
93.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,0.0
155.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,1.0
211.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,1.0,3.0,0.0
577.0,999.0,0.0,1.4,94.465,4.958,5228.1,0.0,0.0,1.0,0.0
297.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
151.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
123.0,999.0,0.0,-1.8,92.893,1.344,5099.1,0.0,1.0,0.0,0.0
238.0,3.0,3.0,-1.7,94.055,0.723,4991.6,2.0,1.0,1.0,0.0
234.0,3.0,1.0,-1.1,94.601,1.029,4963.6,2.0,1.0,4.0,0.0
380.0,999.0,1.0,-1.8,92.893,1.313,5099.1,1.0,1.0,0.0,0.0
126.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
106.0,999.0,0.0,1.4,93.444,4.966,5228.1,0.0,1.0,3.0,0.0
187.0,999.0,0.0,1.4,93.444,4.964,5228.1,0.0,0.0,3.0,1.0
36.0,999.0,0.0,1.4,94.465,4.866,5228.1,0.0,0.0,1.0,0.0
274.0,999.0,0.0,1.4,93.444,4.968,5228.1,0.0,1.0,3.0,1.0
293.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
162.0,999.0,0.0,1.1,93.994,4.857,5191.0,0.0,0.0,0.0,0.0
121.0,999.0,0.0,1.4,94.465,4.967,5228.1,0.0,0.0,1.0,0.0
235.0,4.0,1.0,-1.8,93.369,0.655,5008.7,2.0,1.0,7.0,0.0
225.0,5.0,1.0,-1.8,93.075,1.41,5099.1,2.0,1.0,8.0,0.0
123.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
195.0,999.0,0.0,-1.8,92.893,1.334,5099.1,0.0,1.0,0.0,1.0
150.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
116.0,999.0,0.0,1.4,93.918,4.957,5228.1,0.0,1.0,2.0,0.0
232.0,999.0,0.0,-1.8,92.893,1.25,5099.1,0.0,1.0,0.0,0.0
84.0,999.0,0.0,1.4,93.444,4.963,5228.1,0.0,1.0,3.0,0.0
462.0,999.0,0.0,1.4,94.465,4.864,5228.1,0.0,0.0,1.0,0.0
1226.0,999.0,0.0,-1.7,94.027,0.899,4991.6,0.0,1.0,3.0,0.0
241.0,999.0,0.0,-1.8,93.075,1.445,5099.1,0.0,1.0,8.0,0.0
499.0,999.0,0.0,1.4,93.444,4.967,5228.1,0.0,1.0,3.0,0.0
166.0,999.0,0.0,1.1,93.994,4.855,5191.0,0.0,0.0,0.0,1.0
54.0,999.0,0.0,-0.1,93.798,4.968,5195.8,0.0,0.0,4.0,0.0
83.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,0.0
70.0,999.0,0.0,-0.1,93.2,4.191,5195.8,0.0,1.0,5.0,0.0
121.0,999.0,0.0,-3.4,92.379,0.813,5017.5,0.0,1.0,9.0,0.0
244.0,999.0,0.0,1.4,93.444,4.965,5228.1,0.0,1.0,3.0,0.0
339.0,999.0,0.0,-2.9,92.963,1.266,5076.2,0.0,1.0,1.0,0.0
487.0,999.0,0.0,-1.8,92.893,1.244,5099.1,0.0,1.0,0.0,0.0
122.0,999.0,0.0,1.1,93.994,4.856,5191.0,0.0,0.0,0.0,1.0
463.0,999.0,0.0,-1.1,94.199,0.879,4963.6,0.0,1.0,9.0,0.0
510.0,999.0,0.0,-1.8,93.876,0.672,5008.7,0.0,0.0,0.0,0.0
504.0,999.0,1.0,-0.1,93.2,4.021,5195.8,1.0,1.0,5.0,0.0
214.0,999.0,1.0,-1.8,92.893,1.299,5099.1,1.0,1.0,0.0,0.0
84.0,999.0,0.0,1.4,94.465,4.961,5228.1,0.0,0.0,1.0,1.0
811.0,999.0,0.0,1.1,93.994,4.858,5191.0,0.0,0.0,0.0,1.0
14.0,999.0,0.0,-1.8,92.893,1.291,5099.1,0.0,0.0,0.0,0.0
551.0,999.0,1.0,-1.8,92.893,1.327,5099.1,1.0,1.0,0.0,0.0
